date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:20	22267/22267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2012:20:47%20GMT	http://www.makeproductions.com/wp-content/uploads/2014/10/World-Media-Awards-2017-e1516105247939.jpg	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2014/10/World-Media-Awards-2017-e1516105247939.jpg	(from http://www.makeproductions.com/)
12:17:22	9450/9450	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jan%202018%2010:21:34%20GMT	http://www.makeproductions.com/wp-content/uploads/2014/10/Logo_ATA_2017.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2014/10/Logo_ATA_2017.png	(from http://www.makeproductions.com/)
12:17:22	11620/11620	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2009:30:05%20GMT	http://www.makeproductions.com/wp-content/uploads/2018/01/awards20152.jpg	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2018/01/awards20152.jpg	(from http://www.makeproductions.com/)
12:17:22	34948/34948	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2011:17:17%20GMT	http://www.makeproductions.com/latest-news/	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/latest-news/index.html	(from http://www.makeproductions.com/)
12:17:22	21616/21616	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2011:17:19%20GMT	http://www.makeproductions.com/contact/	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/contact/index.html	(from http://www.makeproductions.com/)
12:17:24	9833/9833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2009:30:04%20GMT	http://www.makeproductions.com/wp-content/uploads/2018/01/awards20151.jpg	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2018/01/awards20151.jpg	(from http://www.makeproductions.com/)
12:17:32	25374/25374	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2011:17:24%20GMT	http://www.makeproductions.com/portfolio/china-on-film/	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/portfolio/china-on-film/index.html	(from http://www.makeproductions.com/)
12:17:32	25666/25666	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2011:17:26%20GMT	http://www.makeproductions.com/portfolio/teamlab/	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/portfolio/teamlab/index.html	(from http://www.makeproductions.com/)
12:17:40	25588/25588	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2011:17:33%20GMT	http://www.makeproductions.com/portfolio/inside-storm-back-brink-marvel/	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/portfolio/inside-storm-back-brink-marvel/index.html	(from http://www.makeproductions.com/)
12:17:44	7855/7855	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2007:55:36%20GMT	http://www.makeproductions.com/wp-content/uploads/2018/01/hbboasia.jpg	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2018/01/hbboasia.jpg	(from http://www.makeproductions.com/)
12:17:50	24413/24413	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:31%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Aljazeera.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Aljazeera.png	(from http://www.makeproductions.com/)
12:17:58	28143/28143	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:33%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/EATN.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/EATN.png	(from http://www.makeproductions.com/)
12:18:00	3817/3817	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/BBC.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/BBC.png	(from http://www.makeproductions.com/)
12:18:03	7174/7174	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Channel5.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Channel5.png	(from http://www.makeproductions.com/)
12:18:15	53421/53421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202016%2007:25:15%20GMT	http://www.makeproductions.com/wp-content/uploads/2014/10/channel-4.jpg	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2014/10/channel-4.jpg	(from http://www.makeproductions.com/)
12:18:18	9467/9467	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Channel-News-Asia.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Channel-News-Asia.png	(from http://www.makeproductions.com/)
12:18:21	7326/7326	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Bloomberg.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Bloomberg.png	(from http://www.makeproductions.com/)
12:18:24	11967/11967	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:33%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Deutsche-Welle.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Deutsche-Welle.png	(from http://www.makeproductions.com/)
12:18:27	7855/7855	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202018%2009:37:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2014/10/hbboasia.jpg	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2014/10/hbboasia.jpg	(from http://www.makeproductions.com/)
12:18:32	24413/24413	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:31%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Aljazeera1.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Aljazeera1.png	(from http://www.makeproductions.com/)
12:18:34	3817/3817	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/BBC1.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/BBC1.png	(from http://www.makeproductions.com/)
12:18:37	9467/9467	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Channel-News-Asia1.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Channel-News-Asia1.png	(from http://www.makeproductions.com/)
12:18:48	53421/53421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202016%2007:30:15%20GMT	http://www.makeproductions.com/wp-content/uploads/2014/10/channel-4-2.jpg	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2014/10/channel-4-2.jpg	(from http://www.makeproductions.com/)
12:18:51	7174/7174	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Channel51.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Channel51.png	(from http://www.makeproductions.com/)
12:18:58	28143/28143	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:33%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/EATN1.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/EATN1.png	(from http://www.makeproductions.com/)
12:19:02	7326/7326	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:32%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/Bloomberg1.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/Bloomberg1.png	(from http://www.makeproductions.com/)
12:19:05	3568/3568	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2002:54:41%20GMT	http://www.makeproductions.com/wp-content/uploads/2015/09/MakeLogo-Footer.png	/Users/hamish/websites/Make%20Waves/www.makeproductions.com/wp-content/uploads/2015/09/MakeLogo-Footer.png	(from http://www.makeproductions.com/)
